Any,Mes,Percentatge_embassat,Volum_embassat_(hm3),Provincia,Codi_comarca,Comarcas,Poblacio,Domestic_xarxa,Activitats_propies,Consumo_Anual,Consum_personal_anual,Consumo_mensual,NumComarcas,Consum_per_capita
2016,1,75,1871,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,1,45,140,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,2,77,1447,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,2,67,3006,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,2,72,1677,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,2,44,130,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,3,73,1353,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,3,69,3366,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,3,69,1731,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,3,45,144,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,4,78,1472,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,4,67,3033,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,4,73,1758,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,4,54,159,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,5,85,1820,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,5,67,3057,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,5,80,2004,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,5,57,172,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,6,86,1836,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,6,73,3246,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,6,85,2047,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,6,56,158,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,7,81,1759,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,7,66,3164,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,7,81,2014,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,7,49,138,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,8,74,1533,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,8,55,2795,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,8,72,1808,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,8,42,108,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,9,70,1306,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,9,48,2457,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,9,64,1550,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,9,31,85,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,10,73,1351,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,10,45,2286,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,10,59,1474,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,10,27,80,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,11,75,1358,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,11,43,2047,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,11,57,1376,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,11,26,73,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2016,12,80,1538,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5542863,18367818,11906572,363292685,1354,30274390,12,112
2016,12,48,2327,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",738401,3202821,3020320,74677702,952,6223141,7,136
2016,12,66,1641,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",448185,1751205,1904598,43869657,2083,3655804,13,160
2016,12,30,83,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",792299,3214112,5620937,106020602,1194,8835050,10,119
2017,1,78,1460,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,1,51,2494,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,1,67,1668,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,1,34,92,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,2,82,1448,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,2,64,2707,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,2,71,1596,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,2,36,88,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,3,87,1787,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,3,78,3615,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,3,77,1927,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,3,42,112,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,4,90,1909,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,4,85,3888,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,4,86,2074,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,4,50,128,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,5,93,2109,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,5,84,3902,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,5,90,2243,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
